payer_id,week_normalized,day,order_status,order_count,sum_order_price,sum_order_mileage,sum_kent_legs,completed_count,billed_no_show_count,non_billable_no_show_count
Villa at Borgess Place,Week 3,Tuesday,Canceled,5,0.0,65.17999999999999,5.0,0,0,0
Villa at Borgess Place,Week 3,Wednesday,Completed,4,310.88,30.46,4.0,4,0,0
Villa at Borgess Place,Week 4,Friday,Canceled,2,0.0,17.380000000000003,2.0,0,0,0
Villa at Borgess Place,Week 4,Friday,Completed,2,149.24,13.08,2.0,2,0,0
Villa at Borgess Place,Week 4,Monday,Canceled,2,0.0,17.380000000000003,2.0,0,0,0
Villa at Borgess Place,Week 4,Monday,Completed,6,604.5,62.5,6.0,6,0,0
Villa at Borgess Place,Week 4,Thursday,Canceled,4,262.08,20.86,4.0,0,0,0
Villa at Borgess Place,Week 4,Tuesday,Canceled,2,0.0,17.380000000000003,2.0,0,0,0
Villa at Borgess Place,Week 4,Tuesday,Completed,2,245.06,45.02,2.0,2,0,0
Villa at Borgess Place,Week 4,Wednesday,Canceled,4,0.0,24.700000000000003,4.0,0,0,0
Villa at Borgess Place,Week 4,Wednesday,Completed,4,282.73,20.91,4.0,4,0,0
Villa at Borgess Place,Week 5,Friday,Canceled,2,0.0,17.380000000000003,2.0,0,0,0
Villa at Borgess Place,Week 5,Friday,Completed,2,149.24,13.08,2.0,2,0,0
Villa at Borgess Place,Week 5,Monday,Canceled,5,208.98,32.04,5.0,0,3,0
Villa at Borgess Place,Week 5,Monday,No show,1,74.62,6.54,1.0,0,1,0
Villa at Borgess Place,Week 5,Thursday,Completed,2,113.49000000000001,7.83,2.0,2,0,0
Villa at Borgess Place,Week 5,Tuesday,Canceled,4,0.0,16.04,4.0,0,0,0
Villa at Borgess Place,Week 5,Wednesday,Canceled,1,74.62,6.54,1.0,0,1,0
Villa at Borgess Place,Week 5,Wednesday,No show,1,74.62,6.54,1.0,0,1,0
Willows At East Lansing,Week 1,Monday,Canceled,2,0.0,9.0,2.0,0,0,0
Willows At East Lansing,Week 2,Monday,Canceled,3,54.0,13.0,3.0,0,1,0
Willows At East Lansing,Week 2,Monday,No show,1,57.0,5.0,1.0,0,1,0
Willows At East Lansing,Week 2,Wednesday,Canceled,2,0.0,15.0,2.0,0,0,0
Willows At East Lansing,Week 3,Tuesday,Canceled,2,0.0,9.0,2.0,0,0,0
